,book_id,chunk_id,book_title,genre,unique_speaker
384,8003_LibriVox_en,50h_36,little gray lady,fiction,5244
385,7291_LibriVox_en,50h_37,food preparedness,"science, craft & essay",3157
386,5334_LibriVox_en,50h_37,brief account of the bahai movement,religion,1618
387,1728_LibriVox_en,50h_37,philippics,poetry,949
388,7131_LibriVox_en,50h_37,beyond lies the wub the skull,"science, craft & essay",5717
389,8831_LibriVox_en,50h_37,theodore roosevelt an address delivered before the congress of the united states,"geography, nature & history",6454
390,5761_LibriVox_en,50h_37,grace harlowe s return to overton campus,fiction,5468
391,7183_LibriVox_en,50h_37,gambler s world the yillian way,"science, craft & essay",5717
392,1579_LibriVox_en,50h_37,life in mexico,political & philosophy,1851
393,4700_LibriVox_en,50h_37,bible kjv nt 13 1 thessalonians,religion,2911
394,6246_LibriVox_en,50h_37,princess,poetry,1259
395,2344_LibriVox_en,50h_37,probable sons,religion,1841
396,2508_LibriVox_en,50h_38,stickeen,"science, craft & essay",3003
397,7331_LibriVox_en,50h_38,just so stories version 5,fiction,5717
398,687_LibriVox_en,50h_38,bible web nt 09 galatians,religion,399
399,8465_LibriVox_en,50h_38,underground man,"science, craft & essay",2607
400,3570_LibriVox_en,50h_38,people of the abyss,"science, craft & essay",167
401,8571_LibriVox_en,50h_38,my lady of the chinese courtyard,political & philosophy,3645
402,987_LibriVox_en,50h_38,oomphel in the sky,"science, craft & essay",251
403,655_LibriVox_en,50h_38,daniel deronda,fiction,248
404,4435_LibriVox_en,50h_39,english as she is wrote,juvenile books,3157
405,6725_LibriVox_en,50h_39,mask,"geography, nature & history",4191
406,967_LibriVox_en,50h_39,plague ship,"science, craft & essay",251
407,3182_LibriVox_en,50h_39,people like that,fiction,3588
408,4340_LibriVox_en,50h_39,songs of kabir,poetry,4705
409,5827_LibriVox_en,50h_39,wonderful wizard of oz version 2,fiction,5717
410,1418_LibriVox_en,50h_39,garland for girls,fiction,1578
411,4199_LibriVox_en,50h_39,sonnets from the portuguese version 2,poetry,908
412,3600_LibriVox_en,50h_39,ghosts of piccadilly,"science, craft & essay",167
413,3336_LibriVox_en,50h_39,in kent with charles dickens,"geography, nature & history",2607
414,5348_LibriVox_en,50h_39,bible kjv nt 27 revelation,religion,2149
415,1302_LibriVox_en,50h_40,shadows,fiction,83
416,2672_LibriVox_en,50h_40,story hour readers third year,misc,1401
417,5637_LibriVox_en,50h_40,four faces,mystery,3488
418,8773_LibriVox_en,50h_40,havoc,mystery,3488
419,5261_LibriVox_en,50h_40,four mothers at chautauqua,religion,3157
420,6818_LibriVox_en,50h_40,flowers and ferns in their haunts,"science, craft & essay",3657
421,6693_LibriVox_en,50h_40,story of peter pan,fiction,5717
422,6479_LibriVox_en,50h_40,shropshire lad version 2,poetry,7090
423,8306_LibriVox_en,50h_40,under western eyes,fiction,8713
424,5378_LibriVox_en,50h_40,absalom and achitophel,"science, craft & essay",6249
425,2475_LibriVox_en,50h_40,space viking,"science, craft & essay",251
426,8301_LibriVox_en,50h_41,drum taps,political & philosophy,8713
427,5896_LibriVox_en,50h_41,titan,fiction,4078
428,1926_LibriVox_en,50h_41,real mother goose,poetry,1901
429,3014_LibriVox_en,50h_41,birds in the calendar,"science, craft & essay",2607
430,3941_LibriVox_en,50h_41,knyght ther was,"science, craft & essay",2156
431,6568_LibriVox_en,50h_41,stolen white elephant version 2,mystery,107
432,8785_LibriVox_en,50h_41,christmas when the west was young,"geography, nature & history",6454
433,8320_LibriVox_en,50h_41,little mermaid,fiction,5717
434,2214_LibriVox_en,50h_41,great englishwomen,misc,1841
435,6461_LibriVox_en,50h_41,amethyst box,mystery,5244
436,1641_LibriVox_en,50h_41,glimpses of the moon,fiction,1259
437,2043_LibriVox_en,50h_41,futility or the wreck of the titan,fiction,3488
438,4635_LibriVox_en,50h_42,american cookery,"science, craft & essay",32
439,3215_LibriVox_en,50h_42,first and last,"science, craft & essay",2162
440,4712_LibriVox_en,50h_42,in a german pension,fiction,3848
441,7257_LibriVox_en,50h_42,2 b r 0 2 b version 2 the big trip up yonder version 5,"science, craft & essay",5717
442,2302_LibriVox_en,50h_42,dark house,mystery,681
443,576_LibriVox_en,50h_42,copyright question,"science, craft & essay",205
444,1055_LibriVox_en,50h_42,tom swift and the visitor from planet x,fiction,251
445,3486_LibriVox_en,50h_42,one of ours,fiction,3488
446,6897_LibriVox_en,50h_42,adventures of master f j,poetry,4191
447,6352_LibriVox_en,50h_42,liliecrona s home,"science, craft & essay",2234
448,8010_LibriVox_en,50h_42,quatrains of omar khayyam in english prose,"science, craft & essay",4705
449,4478_LibriVox_en,50h_43,short line war,fiction,32
450,1912_LibriVox_en,50h_43,poems of marianne moore,"geography, nature & history",195
451,1755_LibriVox_en,50h_43,master of the world,"science, craft & essay",204
452,2598_LibriVox_en,50h_43,popular history of ireland book 07,"geography, nature & history",1401
453,6676_LibriVox_en,50h_43,lin mclean,fiction,6454
454,4979_LibriVox_en,50h_43,idiot,fiction,3490
455,8049_LibriVox_en,50h_43,john sherman and dhoya,"geography, nature & history",6454
456,4765_LibriVox_en,50h_43,scenes of clerical life,fiction,3699
457,4216_LibriVox_en,50h_43,evelina s garden,fiction,3657
458,2583_LibriVox_en,50h_43,ester ried,religion,3157
459,2782_LibriVox_en,50h_44,curious case of benjamin button version 2,fiction,3020
460,6249_LibriVox_en,50h_44,mr standfast,fiction,4018
461,1102_LibriVox_en,50h_44,how to live on twenty four hours a day,"science, craft & essay",204
462,5322_LibriVox_en,50h_44,bible kjv 28 39 minor prophets hosea through malachi,religion,3157
463,7806_LibriVox_en,50h_44,grim tales,"science, craft & essay",167
464,7040_LibriVox_en,50h_44,repairman,"science, craft & essay",5717
465,7362_LibriVox_en,50h_44,cape cod stories,fiction,6454
466,8228_LibriVox_en,50h_44,chronicles of canada volume 21 the red river colony a chronicle of the beginnings of manitoba,"geography, nature & history",3157
467,6780_LibriVox_en,50h_44,make believe man,fiction,5244
468,5799_LibriVox_en,50h_44,master hand,mystery,6482
469,3281_LibriVox_en,50h_44,by pond and river,misc,1841
470,4387_LibriVox_en,50h_44,intrusion of jimmy,fiction,251
471,5922_LibriVox_en,50h_44,flint heart,"geography, nature & history",6454
472,5788_LibriVox_en,50h_45,bible wycliffe 21 ecclesiastes,"science, craft & essay",3595
473,4858_LibriVox_en,50h_45,lucy maud montgomery short stories 1909 1922,"geography, nature & history",5740
474,6820_LibriVox_en,50h_45,members of the family,"geography, nature & history",6454
475,8513_LibriVox_en,50h_45,card trick,"science, craft & essay",8580
476,7175_LibriVox_en,50h_45,ambulance made two trips,"science, craft & essay",5717
477,5838_LibriVox_en,50h_45,zip the adventures of a frisky fox terrier,fiction,1212
478,6359_LibriVox_en,50h_45,chimneysmoke,poetry,6907
479,767_LibriVox_en,50h_45,anthem,"science, craft & essay",948
480,7665_LibriVox_en,50h_45,defiant agents version 2,"science, craft & essay",251
481,1543_LibriVox_en,50h_45,verse book of a homely woman,religion,1335
482,1342_LibriVox_en,50h_45,deephaven,fiction,32
483,3262_LibriVox_en,50h_45,nonsense novels,juvenile books,3157
484,5109_LibriVox_en,50h_45,sophistical elenchi,"science, craft & essay",3114
485,402_LibriVox_en,50h_45,road to oz,fiction,19
486,5586_LibriVox_en,50h_46,common sense version 2,"science, craft & essay",3912
487,1857_LibriVox_en,50h_46,mayor of casterbridge,fiction,1166
488,7268_LibriVox_en,50h_46,five beloved stories by o henry,fiction,5717
489,918_LibriVox_en,50h_46,selected lullabies of eugene field,poetry,248
490,4556_LibriVox_en,50h_46,return of alfred,"geography, nature & history",1724
491,5618_LibriVox_en,50h_46,time machine version 3,"science, craft & essay",251
492,4422_LibriVox_en,50h_46,victory an island tale,fiction,3848
493,3942_LibriVox_en,50h_46,ethical engineer,"science, craft & essay",3490
494,7865_LibriVox_en,50h_46,i was a teen age secret weapon,"science, craft & essay",5717
495,1290_LibriVox_en,50h_46,shropshire lad,poetry,1708
496,230_LibriVox_en,50h_46,spirits in bondage,poetry,439
497,7146_LibriVox_en,50h_47,gold hunters borthwick,political & philosophy,3003
498,2638_LibriVox_en,50h_47,child s new story book,fiction,1401
499,4621_LibriVox_en,50h_47,spoilers,fiction,3488
500,4390_LibriVox_en,50h_47,this world is taboo,"science, craft & essay",204
501,2409_LibriVox_en,50h_47,appetite of tyranny,"science, craft & essay",2162
502,6267_LibriVox_en,50h_47,marvels of divine grace,"science, craft & essay",6499
503,5143_LibriVox_en,50h_47,mahabharata by vyasa the epic of ancient india condensed into english verse,poetry,4572
504,6738_LibriVox_en,50h_47,night of the long knives,"science, craft & essay",5717
505,3272_LibriVox_en,50h_47,after london or wild england,"science, craft & essay",2607
506,6292_LibriVox_en,50h_48,monk and the hangman s daughter,fiction,5717
507,7077_LibriVox_en,50h_48,brood of the dark moon,"science, craft & essay",4078
508,8195_LibriVox_en,50h_48,short history of the christian church,religion,3157
509,364_LibriVox_en,50h_48,parenticide club,fiction,167
510,1459_LibriVox_en,50h_48,greener than you think,"science, craft & essay",1370
511,3517_LibriVox_en,50h_49,brand of silence,mystery,2156
512,5785_LibriVox_en,50h_49,emperor of portugallia,fiction,2234
513,7241_LibriVox_en,50h_49,rainbow trail,fiction,4078
514,8762_LibriVox_en,50h_49,island of doctor moreau version 2,"science, craft & essay",3912
515,5049_LibriVox_en,50h_49,gambler,fiction,3488
516,860_LibriVox_en,50h_49,gawayne and the green knight lewis translation,poetry,32
517,7791_LibriVox_en,50h_49,water ghost and others,fiction,6454
518,4983_LibriVox_en,50h_50,pointed roofs,fiction,4191
519,8555_LibriVox_en,50h_50,mr munchausen,fiction,6248
520,5222_LibriVox_en,50h_50,unidentified flying objects,"science, craft & essay",2156
521,3954_LibriVox_en,50h_50,little swiss sojourn,"science, craft & essay",4018
522,7719_LibriVox_en,50h_50,little nugget,fiction,251
523,7822_LibriVox_en,50h_50,father goriot,fiction,6497
524,4475_LibriVox_en,50h_50,ego machine,"science, craft & essay",3490
525,2505_LibriVox_en,50h_50,flatland a romance of many dimensions,"science, craft & essay",2607
526,8350_LibriVox_en,50h_50,i ve come to stay a love comedy of bohemia,"geography, nature & history",8713
527,8331_LibriVox_en,50h_50,great secret,mystery,3488
528,7666_LibriVox_en,50h_51,journey of coronado,"geography, nature & history",3003
529,6290_LibriVox_en,50h_51,fraternal charity,"science, craft & essay",6499
530,8487_LibriVox_en,50h_51,history and records of the elephant club,juvenile books,5304
531,2534_LibriVox_en,50h_51,golden bowl,fiction,1212
532,1786_LibriVox_en,50h_51,moths of the limberlost,"science, craft & essay",688
533,7508_LibriVox_en,50h_51,bill nye s funniest thoughts,juvenile books,5717
534,8515_LibriVox_en,50h_51,picture book of merry tales,fiction,6454
535,8117_LibriVox_en,50h_52,sanctuary version 2,fiction,1259
536,2749_LibriVox_en,50h_52,ester ried yet speaking,religion,3157
537,3730_LibriVox_en,50h_52,conceptions of divine love,religion,3681
538,6389_LibriVox_en,50h_52,queen elizabeth,"geography, nature & history",5002
539,6122_LibriVox_en,50h_52,mother goose in prose version 2,juvenile books,5717
540,405_LibriVox_en,50h_52,romance of rubber,"science, craft & essay",100
541,8586_LibriVox_en,50h_52,texas cowboy or fifteen years on the hurricane deck of a spanish pony,"geography, nature & history",6454
542,680_LibriVox_en,50h_52,cobb s anatomy,juvenile books,764
543,6603_LibriVox_en,50h_52,four horsemen of the apocalypse,fiction,6671
544,914_LibriVox_en,50h_52,little wars,"science, craft & essay",204
545,8029_LibriVox_en,50h_53,murder madness,"science, craft & essay",4078
546,7565_LibriVox_en,50h_53,veronica,"science, craft & essay",6415
547,7402_LibriVox_en,50h_53,raven and other poems,poetry,5717
548,1693_LibriVox_en,50h_53,western united states,"science, craft & essay",1841
549,6265_LibriVox_en,50h_53,incidents of travel in central america chiapas and yucatan vol 1,"science, craft & essay",3003
550,7487_LibriVox_en,50h_53,daughter of the commandant,fiction,7786
551,2551_LibriVox_en,50h_53,tale of grandfather mole,"science, craft & essay",681
552,7512_LibriVox_en,50h_53,best american humorous short stories,"geography, nature & history",6454
553,4834_LibriVox_en,50h_54,autobiography of a seaman vol 1,"science, craft & essay",3618
554,2290_LibriVox_en,50h_54,child life in art,"science, craft & essay",1841
555,3229_LibriVox_en,50h_54,story of a soul,religion,3681
556,4743_LibriVox_en,50h_54,house of the vampire,fiction,1259
557,6227_LibriVox_en,50h_54,on generation and corruption,"science, craft & essay",3114
558,5521_LibriVox_en,50h_54,horse s tale version 2,fiction,107
559,6577_LibriVox_en,50h_54,k factor,"science, craft & essay",5717
560,8200_LibriVox_en,50h_54,flowing gold,fiction,4078
561,5125_LibriVox_en,50h_54,boyhood,fiction,4788
562,8629_LibriVox_en,50h_54,sonnets of michael angelo buonarroti and tommaso campanella,poetry,8842
563,1084_LibriVox_en,50h_54,selected poems of emily dickinson,poetry,248
564,6722_LibriVox_en,50h_55,pawns count,mystery,3488
565,3959_LibriVox_en,50h_55,alonzo fitz and other stories,fiction,107
566,4424_LibriVox_en,50h_55,tom swift and his big tunnel,fiction,3488
567,2355_LibriVox_en,50h_55,george bernard shaw,misc,2162
568,5182_LibriVox_en,50h_55,dawn of a to morrow,religion,3703
569,439_LibriVox_en,50h_55,wind in the willows version 2,"science, craft & essay",204
570,7992_LibriVox_en,50h_55,expository thoughts on the gospels st luke vol 1,religion,3645
571,6912_LibriVox_en,50h_55,half past bedtime,fiction,5717
572,7622_LibriVox_en,50h_56,devotions upon emergent occasions together with death s duel,religion,6454
573,160_LibriVox_en,50h_56,chapters from my autobiography,juvenile books,107
574,725_LibriVox_en,50h_56,trimmed lamp and other stories of the four million,fiction,203
575,4388_LibriVox_en,50h_56,secret sharer,fiction,3490
576,3918_LibriVox_en,50h_56,olive,fiction,3536
577,4500_LibriVox_en,50h_56,further foolishness,juvenile books,3157
578,8119_LibriVox_en,50h_56,letters from a cat,"geography, nature & history",6965
579,8278_LibriVox_en,50h_56,red headed league,mystery,5717
580,8343_LibriVox_en,50h_56,owen wingrave,"geography, nature & history",6454
581,8663_LibriVox_en,50h_56,andersonville diary escape and list of the dead,"science, craft & essay",6454
582,8018_LibriVox_en,50h_57,planet of dread,"science, craft & essay",5717
583,4072_LibriVox_en,50h_57,fenimore cooper s literary offences version 2,"science, craft & essay",107
584,218_LibriVox_en,50h_57,north of boston,poetry,260
585,5252_LibriVox_en,50h_57,operation outer space,"science, craft & essay",251
586,5630_LibriVox_en,50h_57,time machine version 2,"science, craft & essay",204
587,6948_LibriVox_en,50h_57,dark moon,"science, craft & essay",4078
588,4650_LibriVox_en,50h_57,plastic age,fiction,4191
589,2452_LibriVox_en,50h_57,study in scarlet,mystery,1066
590,6970_LibriVox_en,50h_57,rebel rose,"science, craft & essay",7140
591,1512_LibriVox_en,50h_58,lost world version 2,fiction,204
592,6453_LibriVox_en,50h_58,valley of vision,religion,3645
593,7142_LibriVox_en,50h_58,nor iron bars a cage,"science, craft & essay",5717
594,8599_LibriVox_en,50h_58,somme battle stories,"science, craft & essay",6454
595,6563_LibriVox_en,50h_58,great k a train robbery,fiction,6454
596,3174_LibriVox_en,50h_58,essay on the principle of population,"science, craft & essay",3114
597,2338_LibriVox_en,50h_58,dragon s secret,mystery,688
598,6051_LibriVox_en,50h_58,bronze hand,mystery,5244
599,2601_LibriVox_en,50h_58,confessions pusey translation,"science, craft & essay",3645
600,7298_LibriVox_en,50h_58,in exile and other stories,fiction,6454
601,5577_LibriVox_en,50h_59,crime its cause and treatment,"science, craft & essay",167
602,4332_LibriVox_en,50h_59,nativity of our lord jesus christ,"science, craft & essay",3681
603,1557_LibriVox_en,50h_59,treasure island version 2,fiction,1331
604,4462_LibriVox_en,50h_59,story of my childhood,"geography, nature & history",4289
605,2014_LibriVox_en,50h_59,awakening of europe,misc,1841
606,3790_LibriVox_en,50h_59,tristram and iseult sohrab and rustum,poetry,3793
607,8040_LibriVox_en,50h_59,life and adventures of venture,political & philosophy,4788
608,6986_LibriVox_en,50h_59,project mastodon,"science, craft & essay",5717
609,6422_LibriVox_en,50h_59,in the midst of life tales of soldiers and civilians,fiction,6454
